Cycle No,Residual Capacity or SOH (Actual),Residual Capacity or SOH(Predicted),Error,%error,max. error(percentage),average error(percentage),prediction formula
1533,86.83,86.7662513,0.063748699,0.073417827,,,
1534,86.81,86.75621051,0.053789486,0.061962315,,,
1535,86.81,86.74617188,0.063828125,0.073526235,,,
1536,86.8,86.73613544,0.06386456,0.073576682,,,
1537,86.8,86.72610127,0.073898735,0.085136791,,,
1538,86.78,86.71606941,0.063930592,0.07366973,,,
1539,86.77,86.70603993,0.063960075,0.073712199,,,
1540,86.76,86.69601287,0.063987126,0.073751874,,,
1541,86.76,86.68598831,0.074011688,0.085306234,,,
1542,86.73,86.6759663,0.054033705,0.062301055,,,
1543,86.72,86.66594688,0.054053117,0.062330624,,,
1544,86.71,86.65593013,0.054069868,0.06235713,,,
1545,86.7,86.6459161,0.054083899,0.062380506,,,
1546,86.69,86.63590485,0.054095153,0.062400684,,,
1547,86.68,86.62589643,0.054103571,0.062417594,,,
1548,86.67,86.61589091,0.054109095,0.06243117,,,
1549,86.67,86.60588833,0.064111666,0.073972154,,,
1550,86.66,86.59588877,0.064111226,0.073980182,,,
1551,86.66,86.58589228,0.074107715,0.085515481,,,
1552,86.65,86.57589892,0.074101076,0.085517687,,,
1553,86.65,86.56590875,0.084091249,0.097047027,,,
1554,86.65,86.55592183,0.094078174,0.108572619,,,
1555,86.65,86.54593821,0.104061792,0.120094394,,,
1556,86.65,86.53595796,0.114042045,0.131612285,,,
1557,86.62,86.52598113,0.094018871,0.108541758,,,
1558,86.62,86.51600779,0.103992212,0.120055659,,,
1559,86.61,86.50603799,0.103962007,0.120034646,,,
1560,86.58,86.4960718,0.083928197,0.096937164,,,
1561,86.58,86.48610928,0.093890721,0.108443891,,,
1562,86.57,86.47615048,0.093849519,0.108408824,,,
1563,86.56,86.46619547,0.09380453,0.108369374,,,
1564,86.53,86.45624431,0.073755695,0.085237137,,,
1565,86.53,86.44629705,0.083702952,0.09673287,,,
1566,86.53,86.43635376,0.093646241,0.108224016,,,
1567,86.52,86.4264145,0.0935855,0.108166321,,,
1568,86.51,86.41647933,0.09352067,0.108103884,,,
1569,86.51,86.40654831,0.103451688,0.119583503,,,
1570,86.49,86.39662151,0.093378494,0.107964498,,,
1571,86.49,86.38669897,0.103301026,0.119436959,,,
1572,86.48,86.37678078,0.103219223,0.119356178,,,
1573,86.48,86.36686698,0.113133023,0.130819869,,,
1574,86.47,86.35695764,0.113042364,0.130730154,,,
1575,86.47,86.34705281,0.122947186,0.142184788,,,
1576,86.47,86.33715257,0.132847426,0.153634122,,,
1577,86.44,86.32725698,0.112743021,0.130429224,,,
1578,86.43,86.31736609,0.112633911,0.130318074,,,
1579,86.43,86.30747997,0.122520033,0.141756373,,,
1580,86.43,86.29759867,0.132401325,0.153189084,,,
1581,86.41,86.28772228,0.122277725,0.141508766,,,
1582,86.41,86.27785083,0.132149169,0.152932727,,,
1583,86.4,86.2679844,0.132015596,0.152795829,,,
1584,86.36,86.25812306,0.101876944,0.117967744,,,
1585,86.36,86.24826685,0.111733149,0.129380673,,,
1586,86.35,86.23841585,0.111584149,0.129223102,,,
1587,86.35,86.22857012,0.121429881,0.140625224,,,
1588,86.35,86.21872972,0.131270282,0.152021172,,,
1589,86.34,86.20889471,0.13110529,0.151847684,,,
1590,86.34,86.19906516,0.140934841,0.163232385,,,
1591,86.33,86.18924113,0.140758873,0.163047461,,,
1592,86.32,86.17942268,0.140577321,0.162856026,,,
1593,86.31,86.16960988,0.140390124,0.162658005,,,
1594,86.31,86.15980278,0.150197218,0.174020644,,,
1595,86.3,86.15000146,0.149998539,0.17381059,,,
1596,86.29,86.14020598,0.149794024,0.173593724,,,
1597,86.28,86.13041639,0.149583611,0.173369971,,,
1598,86.27,86.12063277,0.149367234,0.173139254,,,
1599,86.25,86.11085517,0.139144832,0.161327341,,,
1600,86.25,86.10108366,0.14891634,0.172656626,,,
1601,86.24,86.09131831,0.148681694,0.172404562,,,
1602,86.24,86.08155917,0.158440832,0.183720816,,,
1603,86.23,86.07180631,0.158193689,0.183455513,,,
1604,86.22,86.0620598,0.157940202,0.183182791,,,
1605,86.22,86.05231969,0.167680307,0.194479596,,,
1606,86.2,86.04258606,0.157413941,0.18261478,,,
1607,86.18,86.03285896,0.147141039,0.170736875,,,
1608,86.16,86.02313846,0.136861537,0.158845795,,,
1609,86.16,86.01342463,0.146575373,0.170119978,,,
1610,86.15,86.00371752,0.146282481,0.169799746,,,
1611,86.15,85.9940172,0.155982799,0.181059546,,,
1612,86.15,85.98432374,0.165676261,0.192311389,,,
1613,86.14,85.97463719,0.165362805,0.191969823,,,
1614,86.14,85.96495763,0.175042366,0.203206834,,,
1615,86.14,85.95528512,0.184714881,0.214435664,,,
1616,86.13,85.94561971,0.184380285,0.214072083,,,
1617,86.11,85.93596148,0.174038515,0.202111851,,,
1618,86.1,85.92631049,0.173689506,0.201729973,,,
1619,86.1,85.9166668,0.183333195,0.212930541,,,
1620,86.09,85.90703048,0.182969518,0.212532835,,,
1621,86.06,85.89740159,0.16259841,0.188936103,,,
1622,86.06,85.88778019,0.172219809,0.200115976,,,
1623,86.06,85.87816635,0.181833649,0.211287066,,,
1624,86.06,85.86856013,0.191439867,0.222449299,,,
1625,86.03,85.8589616,0.171038399,0.198812506,,,
1626,86.02,85.84937082,0.170629181,0.198359894,,,
1627,86.01,85.83978785,0.17021215,0.197898093,,,
1628,86.01,85.83021276,0.179787241,0.209030626,,,
1629,86,85.82064561,0.179354392,0.208551618,,,
1630,85.99,85.81108646,0.178913537,0.208063189,,,
1631,85.98,85.80153539,0.178464613,0.207565263,,,
1632,85.98,85.79199244,0.188007557,0.218664291,,,
1633,85.97,85.7824577,0.187542305,0.218148546,,,
1634,85.96,85.77293121,0.187068793,0.217623073,,,
1635,85.96,85.76341304,0.196586958,0.228695856,,,
1636,85.95,85.75390326,0.196096736,0.228152107,,,
1637,85.93,85.74440194,0.185598064,0.215987506,,,
1638,85.92,85.73490912,0.185090878,0.215422344,,,
1639,85.91,85.72542488,0.184575115,0.214847067,,,
1640,85.91,85.71594929,0.194050712,0.225876746,,,
1641,85.91,85.70648239,0.203517605,0.236896293,,,
1642,85.88,85.69702427,0.182975732,0.213059771,,,
1643,85.88,85.68757497,0.192425028,0.224062678,,,
1644,85.88,85.67813457,0.201865431,0.23505523,,,
1645,85.87,85.66870312,0.201296879,0.234420495,,,
1646,85.87,85.65928069,0.210719307,0.245393394,,,
1647,85.84,85.64986735,0.190132654,0.221496568,,,
1648,85.83,85.64046314,0.189536857,0.220828215,,,
1649,85.82,85.63106815,0.188931852,0.220148977,,,
1650,85.81,85.62168242,0.188317577,0.219458778,,,
1651,85.8,85.61230603,0.187693971,0.218757542,,,
1652,85.79,85.60293903,0.18706097,0.218045192,,,
1653,85.79,85.59358149,0.196418512,0.228952689,,,
1654,85.78,85.58423346,0.195766535,0.228219323,,,
1655,85.78,85.57489502,0.205104977,0.239105826,,,
1656,85.76,85.56556622,0.194433776,0.226718489,,,
1657,85.76,85.55624713,0.20375287,0.23758497,,,
1658,85.76,85.5469378,0.213062197,0.248440062,,,
1659,85.75,85.5376383,0.212361696,0.247652124,,,
1660,85.75,85.52834869,0.221651305,0.258485487,,,
1661,85.74,85.51906904,0.220930963,0.257675488,,,
1662,85.73,85.50979939,0.220200608,0.25685362,,,
1663,85.73,85.50053982,0.229460179,0.267654473,,,
1664,85.71,85.49129038,0.218709616,0.255173977,,,
1665,85.71,85.48205114,0.227948857,0.265953631,,,
1666,85.7,85.47282216,0.227177841,0.265084996,,,
1667,85.69,85.46360349,0.226396509,0.264204118,,,
1668,85.69,85.4543952,0.235604799,0.274950168,,,
1669,85.67,85.44519735,0.224802651,0.262405336,,,
1670,85.67,85.43600999,0.233990005,0.273129456,,,
1671,85.66,85.4268332,0.233166801,0.272200328,,,
1672,85.64,85.41766702,0.222332979,0.259613474,,,
1673,85.63,85.40851152,0.22148848,0.258657573,,,
1674,85.62,85.39936676,0.220633244,0.257688909,,,
1675,85.61,85.39023279,0.219767211,0.256707407,,,
1676,85.61,85.38110968,0.228890322,0.267364002,,,
1677,85.59,85.37199748,0.218002519,0.254705595,,,
1678,85.57,85.36289626,0.207103742,0.242028447,,,
1679,85.57,85.35380607,0.216193933,0.252651552,,,
1680,85.56,85.34472697,0.215273033,0.25160476,,,
1681,85.56,85.33565902,0.224340984,0.262203114,,,
1682,85.56,85.32660227,0.233397728,0.272788368,,,
1683,85.55,85.31755679,0.232443207,0.271704509,,,
1684,85.55,85.30852264,0.241477363,0.282264598,,,
1685,85.55,85.29949986,0.250500139,0.292811384,,,
1686,85.53,85.29048852,0.239511478,0.280032126,,,
1687,85.5,85.28148868,0.218511321,0.255568797,,,
1688,85.5,85.27250039,0.227499614,0.266081419,,,
1689,85.5,85.2635237,0.236476297,0.276580465,,,
1690,85.5,85.25455868,0.245441317,0.287065868,,,
1691,85.49,85.24560538,0.244394615,0.285875091,,,
1692,85.46,85.23666386,0.223336136,0.261334117,,,
1693,85.46,85.22773417,0.232265825,0.271783086,,,
1694,85.45,85.21881637,0.231183626,0.270548421,,,
1695,85.44,85.20991052,0.230089483,0.269299488,,,
1696,85.43,85.20101666,0.228983341,0.268036218,,,
1697,85.42,85.19213485,0.227865146,0.266758541,,,
1698,85.42,85.18326516,0.236734843,0.277142171,,,
1699,85.41,85.17440762,0.235592377,0.275836995,,,
1700,85.41,85.1655623,0.244437696,0.286193298,,,
1701,85.38,85.15672926,0.223270744,0.261502394,,,
1702,85.38,85.14790853,0.232091468,0.27183353,,,
1703,85.38,85.13910018,0.240899816,0.282150171,,,
1704,85.37,85.13030427,0.239695733,0.280772793,,,
1705,85.37,85.12152083,0.248479168,0.291061459,,,
1706,85.36,85.11274993,0.247250067,0.289655655,,,
1707,85.36,85.10399162,0.25600838,0.299916096,,,
1708,85.33,85.09524595,0.234754053,0.275113152,,,
1709,85.33,85.08651297,0.243487035,0.285347515,,,
1710,85.32,85.07779273,0.242207275,0.283881007,,,
1711,85.31,85.06908528,0.240914722,0.282399158,,,
1712,85.28,85.06039067,0.219609325,0.257515625,,,
1713,85.28,85.05170897,0.228291034,0.267695866,,,
1714,85.28,85.0430402,0.236959799,0.277860928,,,
1715,85.26,85.03438443,0.22561557,0.264620654,,,
1716,85.26,85.0257417,0.234258297,0.274757562,,,
1717,85.26,85.01711207,0.242887932,0.284879113,,,
1718,85.25,85.00849557,0.241504425,0.283289648,,,
1719,85.25,84.99989227,0.250107729,0.2933815,,,
1720,85.24,84.99130221,0.248697794,0.291761842,,,
1721,85.24,84.98272543,0.257274574,0.301823761,,,
1722,85.23,84.97416198,0.25583802,0.300173671,,,
1723,85.2,84.96561191,0.234388086,0.275103387,,,
1724,85.2,84.95707528,0.242924725,0.285122916,,,
1725,85.18,84.94855211,0.23144789,0.271716236,,,
1726,85.18,84.94004246,0.239957535,0.281706428,,,
1727,85.18,84.93154638,0.248453615,0.291680694,,,
1728,85.18,84.92306391,0.256936085,0.301638982,,,
1729,85.17,84.9145951,0.255404899,0.299876599,,,
1730,85.17,84.90613999,0.263860013,0.309803937,,,
1731,85.16,84.89769862,0.262301382,0.308010078,,,
1732,85.13,84.88927104,0.240728964,0.282778061,,,
1733,85.13,84.88085729,0.249142713,0.292661474,,,
1734,85.12,84.87245741,0.247542588,0.290816011,,,
1735,85.12,84.86407145,0.255928546,0.300667934,,,
1736,85.11,84.85569946,0.254300544,0.298790441,,,
1737,85.11,84.84734146,0.262658541,0.308610669,,,
1738,85.11,84.83899751,0.271002495,0.318414399,,,
1739,85.06,84.83066764,0.229332365,0.269612468,,,
1740,85.06,84.82235189,0.237648111,0.279388797,,,
1741,85.06,84.81405031,0.245949692,0.289148474,,,
1742,85.05,84.80576293,0.244237069,0.287168805,,,
1743,85.04,84.7974898,0.242510202,0.285171922,,,
1744,85.02,84.78923095,0.230769053,0.271429138,,,
1745,85.01,84.78098642,0.229013583,0.269396051,,,
1746,85.01,84.77275625,0.237243754,0.279077466,,,
1747,85,84.76454047,0.235459528,0.277011209,,,
1748,85,84.75633913,0.243660869,0.286659846,,,
1749,84.99,84.74815226,0.241847739,0.28456023,,,
1750,84.98,84.7399799,0.240020103,0.282443049,,,
1751,84.98,84.73182207,0.248177925,0.292042746,,,
1752,84.97,84.72367883,0.24632117,0.289891927,,,
1753,84.96,84.7155502,0.244449803,0.287723402,,,
1754,84.95,84.70743621,0.242563789,0.285537126,,,
1755,84.94,84.69933691,0.240663095,0.283333052,,,
1756,84.94,84.69125231,0.248747687,0.292851056,,,
1757,84.94,84.68318247,0.256817533,0.302351699,,,
1758,84.94,84.6751274,0.264872601,0.311834943,,,
1759,84.93,84.66708714,0.262912858,0.30956418,,,
1760,84.89,84.65906173,0.230938274,0.272044144,,,
1761,84.88,84.65105118,0.228948817,0.269732347,,,
1762,84.86,84.64305554,0.216944457,0.255649843,,,
1763,84.86,84.63507484,0.224925164,0.265054401,,,
1764,84.84,84.62710909,0.21289091,0.250932237,,,
1765,84.83,84.61915833,0.210841666,0.248546111,,,
1766,84.83,84.6112226,0.218777403,0.257900982,,,
1767,84.83,84.60330191,0.226698093,0.267238115,,,
1768,84.83,84.59539629,0.234603711,0.276557481,,,
1769,84.83,84.58750577,0.242494228,0.285859046,,,
1770,84.83,84.57963038,0.25036962,0.29514278,,,
1771,84.81,84.57177014,0.238229861,0.280898315,,,
1772,84.81,84.56392507,0.246074926,0.29014848,,,
1773,84.79,84.55609521,0.233904791,0.275863653,,,
1774,84.79,84.54828057,0.241719432,0.285080118,,,
1775,84.77,84.54048117,0.229518826,0.270754779,,,
1776,84.76,84.53269705,0.22730295,0.268172428,,,
1777,84.76,84.52492822,0.235071783,0.277338111,,,
1778,84.76,84.5171747,0.242825303,0.286485728,,,
1779,84.75,84.50943651,0.24056349,0.283850726,,,
1780,84.74,84.50171368,0.238286323,0.281196983,,,
1781,84.7,84.49400622,0.205993783,0.243203994,,,
1782,84.69,84.48631415,0.203685851,0.240507559,,,
1783,84.68,84.47863749,0.201362509,0.237792288,,,
1784,84.67,84.47097626,0.199023739,0.235058154,,,
1785,84.66,84.46333048,0.196669524,0.232305131,,,
1786,84.66,84.45570015,0.204299847,0.241318034,,,
1787,84.66,84.44808531,0.211914694,0.250312655,,,
1788,84.65,84.44048595,0.209514048,0.247506259,,,
1789,84.65,84.4329021,0.217097895,0.256465322,,,
1790,84.65,84.42533378,0.224666223,0.265406052,,,
1791,84.64,84.41778098,0.222219016,0.262546097,,,
1792,84.63,84.41024374,0.219756264,0.259667097,,,
1793,84.62,84.40272205,0.217277954,0.256769031,,,
1794,84.61,84.39521593,0.214784075,0.253851879,,,
1795,84.6,84.38772538,0.212274617,0.250915622,,,
1796,84.59,84.38025043,0.209749569,0.247960243,,,
1797,84.59,84.37279108,0.217208924,0.256778489,,,
1798,84.58,84.36534733,0.214652672,0.253786559,,,
1799,84.58,84.35791919,0.222080806,0.262568936,,,
1800,84.57,84.35050668,0.219493319,0.259540403,,,
1801,84.57,84.3431098,0.226890204,0.268286868,,,
1802,84.57,84.33572854,0.234271457,0.277014849,,,
1803,84.52,84.32836293,0.191637073,0.22673577,,,
1804,84.52,84.32101295,0.198987047,0.235431906,,,
1805,84.5,84.31367862,0.186321376,0.22049867,,,
1806,84.5,84.30635994,0.193640058,0.229159832,,,
1807,84.49,84.29905691,0.19094309,0.225994899,,,
1808,84.48,84.29176953,0.188230473,0.222810692,,,
1809,84.47,84.2844978,0.185502204,0.219607203,,,
1810,84.47,84.27724171,0.192758286,0.228197332,,,
1811,84.47,84.27000128,0.199998719,0.236768934,,,
1812,84.46,84.2627765,0.197223504,0.233511135,,,
1813,84.45,84.25556735,0.194432646,0.230234039,,,
1814,84.44,84.24837385,0.191626148,0.226937645,,,
1815,84.44,84.24119599,0.198804013,0.235438196,,,
1816,84.42,84.23403375,0.185966247,0.220286954,,,
1817,84.42,84.22688714,0.193112856,0.228752495,,,
1818,84.42,84.21975615,0.200243847,0.237199535,,,
1819,84.41,84.21264077,0.197359227,0.233810245,,,
1820,84.41,84.20554099,0.204459006,0.242221307,,,
1821,84.41,84.19845681,0.211543191,0.250613897,,,
1822,84.39,84.19138821,0.198611793,0.235349915,,,
1823,84.39,84.18433518,0.205664823,0.243707576,,,
1824,84.38,84.17729771,0.202702294,0.24022552,,,
1825,84.38,84.17027578,0.209724216,0.248547305,,,
1826,84.34,84.1632694,0.176730604,0.209545417,,,
1827,84.32,84.15627853,0.163721473,0.194166832,,,
1828,84.32,84.14930316,0.170696837,0.202439323,,,
1829,84.31,84.14234329,0.167656712,0.198857445,,,
1830,84.3,84.13539888,0.164601116,0.195256365,,,
1831,84.29,84.12846993,0.161530066,0.191636096,,,
1832,84.28,84.12155642,0.15844358,0.187996654,,,
1833,84.28,84.11465832,0.165341679,0.196181395,,,
1834,84.26,84.10777562,0.152224384,0.180660318,,,
1835,84.25,84.10090829,0.149091714,0.176963459,,,
1836,84.24,84.09405631,0.145943694,0.1732475,,,
1837,84.24,84.08721965,0.152780345,0.181363183,,,
1838,84.23,84.08039831,0.149601693,0.177610938,,,
1839,84.22,84.07359224,0.146407762,0.173839661,,,
1840,84.21,84.06680142,0.143198579,0.170049375,,,
1841,84.21,84.06002583,0.14997417,0.17809544,,,
1842,84.2,84.05326544,0.146734563,0.174269077,,,
1843,84.2,84.04652021,0.153479787,0.182280033,,,
1844,84.2,84.03979013,0.160209873,0.190273008,,,
1845,84.19,84.03307515,0.156924851,0.186393694,,,
1846,84.19,84.02637525,0.163624752,0.194351767,,,
1847,84.18,84.01969039,0.16030961,0.190436696,,,
1848,84.16,84.01302054,0.146979459,0.174642893,,,
1849,84.15,84.00636567,0.143634332,0.170688452,,,
1850,84.13,83.99972573,0.130274267,0.154848766,,,
1851,84.13,83.9931007,0.136899299,0.162723522,,,
1852,84.13,83.98649053,0.143509467,0.17058061,,,
1853,84.11,83.97989519,0.13010481,0.154684116,,,
1854,84.1,83.97331463,0.126685366,0.150636583,,,
1855,84.08,83.96674882,0.113251178,0.13469455,,,
1856,84.08,83.96019771,0.119802286,0.142486069,,,
1857,84.08,83.95366126,0.126338735,0.150260151,,,
1858,84.08,83.94713943,0.132860568,0.15801685,,,
1859,84.07,83.94063217,0.12936783,0.153881087,,,
1860,84.04,83.93413943,0.105860567,0.125964501,,,
1861,84.02,83.92766117,0.092338826,0.109901007,,,
1862,84.01,83.92119734,0.088802656,0.105704864,,,
1863,84.01,83.91474789,0.095252107,0.113381867,,,
1864,84.01,83.90831277,0.101687228,0.121041814,,,
1865,83.99,83.90189193,0.088108071,0.104903049,,,
1866,83.99,83.89548531,0.094514688,0.112530883,,,
1867,83.99,83.88909287,0.100907135,0.120141844,,,
1868,83.98,83.88271454,0.097285465,0.115843611,,,
1869,83.98,83.87635027,0.103649734,0.123421927,,,
1870,83.97,83.87,0.1,0.119090151,,,
1871,83.97,83.86366368,0.106336321,0.126636085,,,
1872,83.97,83.85734124,0.112658756,0.134165483,,,
1873,83.96,83.85103263,0.108967366,0.129784857,,,
1874,83.96,83.84473779,0.115262213,0.137282292,,,
1875,83.96,83.83845664,0.121543359,0.14476341,,,
1876,83.95,83.83218913,0.117810869,0.140334567,,,
1877,83.92,83.82593519,0.094064807,0.112088665,,,
1878,83.92,83.81969476,0.100305241,0.119524835,,,
1879,83.91,83.81346776,0.096532238,0.115042591,,,
1880,83.9,83.80725413,0.092745866,0.110543345,,,
1881,83.89,83.8010538,0.088946196,0.106027174,,,
1882,83.89,83.7948667,0.095133299,0.113402431,,,
1883,83.85,83.78869275,0.061307248,0.073115382,,,
1884,83.83,83.78253188,0.047468115,0.056624258,,,
1885,83.83,83.77638402,0.053615977,0.063957982,,,
1886,83.82,83.77024909,0.049750908,0.05935446,,,
1887,83.79,83.76412701,0.025872987,0.030878371,,,
1888,83.79,83.75801771,0.031982292,0.038169581,,,
1889,83.79,83.7519211,0.038078903,0.045445642,,,
1890,83.79,83.7458371,0.044162901,0.052706649,,,
1891,83.78,83.73976563,0.040234369,0.048023835,,,
1892,83.78,83.73370661,0.046293391,0.055255897,,,
1893,83.77,83.72765995,0.04234005,0.050543214,,,
1894,83.76,83.72162557,0.038374435,0.04581475,,,
1895,83.76,83.71560337,0.044396631,0.053004574,,,
1896,83.74,83.70959327,0.030406729,0.036310878,,,
1897,83.74,83.70359518,0.036404818,0.043473631,,,
1898,83.74,83.69760901,0.042390991,0.050622153,,,
1899,83.74,83.69163466,0.048365339,0.057756555,,,
1900,83.73,83.68567204,0.044327957,0.052941547,,,
1901,83.73,83.67972106,0.050278941,0.060048897,,,
1902,83.73,83.67378161,0.056218388,0.067142467,,,
1903,83.72,83.6678536,0.052146396,0.062286665,,,
1904,83.71,83.66193694,0.048063064,0.057416155,,,
1905,83.7,83.65603151,0.043968494,0.052531056,,,
1906,83.64,83.65013721,0.010137213,0.012120053,,,
1907,83.64,83.64425395,0.004253951,0.005086025,,,
1908,83.64,83.63838162,0.001618383,0.00193494,,,
1909,83.64,83.6325201,0.007479898,0.008942967,,,
1910,83.61,83.6266693,0.0166693,0.01993697,,,
1911,83.61,83.6208291,0.010829102,0.012951921,,,
1912,83.61,83.61499939,0.004999395,0.005979422,,,
1913,83.6,83.60918007,0.009180068,0.010980942,,,
1914,83.59,83.60337101,0.013371007,0.01599594,,,
1915,83.59,83.5975721,0.007572096,0.009058615,,,
1916,83.57,83.59178322,0.02178322,0.026065838,,,
1917,83.57,83.58600426,0.016004261,0.019150725,,,
1918,83.57,83.5802351,0.010235097,0.012247334,,,
1919,83.56,83.57447561,0.014475609,0.017323611,,,
1920,83.55,83.56872567,0.018725675,0.022412537,,,
1921,83.55,83.56298517,0.012985169,0.015541794,,,
1922,83.54,83.55725397,0.017253966,0.020653538,,,
1923,83.53,83.55153194,0.02153194,0.025777493,,,
1924,83.53,83.54581896,0.015818961,0.018938059,,,
1925,83.52,83.5401149,0.0201149,0.024083932,,,
1926,83.52,83.53441962,0.014419625,0.017264877,,,
1927,83.5,83.528733,0.028733003,0.034410782,,,
1928,83.49,83.5230549,0.033054899,0.039591447,,,
1929,83.49,83.51738518,0.027385177,0.032800547,,,
1930,83.45,83.5117237,0.061723698,0.073964887,,,
1931,83.45,83.50607032,0.056070325,0.067190323,,,
1932,83.45,83.50042491,0.050424915,0.060425302,,,
1933,83.44,83.49478733,0.054787326,0.065660745,,,
1934,83.43,83.48915741,0.059157414,0.070906645,,,
1935,83.43,83.48353503,0.053535033,0.064167605,,,
1936,83.41,83.47792004,0.067920036,0.081429128,,,
1937,83.4,83.47231227,0.072312273,0.086705363,,,
1938,83.4,83.46671159,0.066711594,0.079989921,,,
1939,83.39,83.46111785,0.071117848,0.085283424,,,
1940,83.38,83.45553088,0.075530879,0.090586326,,,
1941,83.37,83.44995053,0.079950532,0.095898443,,,
1942,83.37,83.44437665,0.07437665,0.089212727,,,
1943,83.37,83.43880907,0.068809075,0.082534575,,,
1944,83.34,83.43324764,0.093247645,0.111888223,,,
1945,83.34,83.4276922,0.087692198,0.10522222,,,
1946,83.33,83.42214257,0.092142571,0.110575508,,,
1947,83.33,83.4165986,0.086598598,0.103922474,,,
1948,83.33,83.41106011,0.081060111,0.097276024,,,
1949,83.32,83.40552694,0.085526941,0.102648753,,,
1950,83.31,83.39999892,0.089998917,0.108028949,,,
1951,83.28,83.39447587,0.114475868,0.137459015,,,
1952,83.27,83.38895762,0.118957618,0.142857714,,,
1953,83.27,83.38344399,0.113443992,0.13623633,,,
1954,83.27,83.37793481,0.107934812,0.129620286,,,
1955,83.26,83.3724299,0.112429898,0.135034708,,,
1956,83.25,83.36692907,0.116929069,0.140455338,,,
1957,83.25,83.36143214,0.111432142,0.133852423,,,
1958,83.25,83.35593893,0.105938932,0.127253972,,,
1959,83.24,83.35044925,0.110449252,0.132687712,,,
1960,83.23,83.34496291,0.114962914,0.138126774,,,
1961,83.23,83.33947973,0.109479727,0.13153878,,,
1962,83.21,83.3339995,0.1239995,0.149019949,,,
1963,83.21,83.32852204,0.118522037,0.142437252,,,
1964,83.2,83.32304714,0.123047145,0.147893203,,,
1965,83.19,83.31757462,0.127574624,0.153353316,,,
1966,83.19,83.31210427,0.122104275,0.146777587,,,
1967,83.18,83.3066359,0.126635897,0.152243204,,,
1968,83.16,83.30116929,0.141169286,0.169756237,,,
1969,83.15,83.29570424,0.145704238,0.175230593,,,
1970,83.12,83.29024055,0.170240545,0.204812976,,,
1971,83.11,83.284778,0.174777999,0.210297195,,,
1972,83.1,83.27931639,0.179316387,0.21578386,,,
1973,83.09,83.2738555,0.183855499,0.221272715,,,
1974,83.09,83.26839512,0.178395118,0.214701069,,,
1975,83.08,83.26293503,0.182935029,0.220191416,,,
1976,83.08,83.25747501,0.177475012,0.213619417,,,
1977,83.08,83.25201485,0.172014846,0.207047239,,,
1978,83.08,83.24655431,0.166554311,0.200474616,,,
1979,83.07,83.24109318,0.17109318,0.205962658,,,
1980,83.07,83.23563123,0.165631228,0.199387538,,,
1981,83.06,83.23016823,0.170168226,0.204873857,,,
1982,83.05,83.22470394,0.174703943,0.210359956,,,
1983,83.04,83.21923815,0.179238147,0.215845553,,,
1984,83.01,83.2137706,0.203770604,0.245477176,,,
1985,83.01,83.20830108,0.198301076,0.238888178,,,
1986,83,83.20282933,0.202829326,0.244372682,,,
1987,83,83.19735511,0.197355113,0.237777244,,,
1988,82.99,83.19187819,0.201878194,0.243256047,,,
1989,82.98,83.18639832,0.206398323,0.248732614,,,
1990,82.98,83.18091526,0.200915256,0.242124917,,,
1991,82.94,83.17542874,0.235428742,0.283854282,,,
1992,82.92,83.16993853,0.24993853,0.301421286,,,
1993,82.91,83.16444437,0.254444368,0.306892255,,,
1994,82.91,83.158946,0.248946001,0.300260524,,,
1995,82.91,83.15344317,0.24344317,0.293623411,,,
1996,82.91,83.14793562,0.237935617,0.286980602,,,
1997,82.9,83.14242308,0.24242308,0.292428324,,,
1998,82.9,83.1369053,0.236905296,0.285772371,,,
1999,82.89,83.131382,0.241381997,0.291207621,,,
2000,82.89,83.12585292,0.235852917,0.284537239,,,
2001,82.89,83.12031779,0.230317785,0.277859555,,,
2002,82.89,83.11477633,0.224776329,0.271174242,,,
2003,82.88,83.10922827,0.229228275,0.276578517,,,
2004,82.88,83.10367334,0.223673344,0.269876139,,,
2005,82.87,83.09811126,0.228111259,0.275263978,,,
2006,82.87,83.09254174,0.222541738,0.268543186,,,
2007,82.83,83.0869645,0.256964498,0.310231194,,,
2008,82.82,83.08137925,0.261379252,0.315599194,,,
2009,82.81,83.07578571,0.265785714,0.320958476,,,
2010,82.8,83.07018359,0.270183593,0.326308687,,,
2011,82.8,83.0645726,0.264572596,0.319532121,,,
2012,82.79,83.05895243,0.268952428,0.324861008,,,
2013,82.78,83.05332279,0.273322794,0.330179746,,,
2014,82.78,83.04768339,0.267683392,0.323367229,,,
2015,82.78,83.04203392,0.262033923,0.31654255,,,
2016,82.77,83.03637408,0.266374081,0.32182443,,,
2017,82.77,83.03070356,0.26070356,0.314973493,,,
2018,82.74,83.02502205,0.285022052,0.344479154,,,
2019,82.74,83.01932925,0.279329246,0.337598799,,,
2020,82.73,83.01362483,0.283624828,0.342831897,,,
2021,82.73,83.00790848,0.277908484,0.335922258,,,
2022,82.72,83.00217989,0.282179894,0.341126564,,,
2023,82.71,82.99643874,0.286438738,0.346316937,,,
2024,82.71,82.99068469,0.280684694,0.339360046,,,
2025,82.71,82.98491744,0.274917437,0.33238718,,,
2026,82.7,82.97913664,0.279136637,0.337529187,,,
2027,82.68,82.97334197,0.293341967,0.354791929,,,
2028,82.67,82.96753309,0.297533092,0.359904551,,,
2029,82.65,82.96170968,0.311709679,0.377144197,,,
2030,82.65,82.95587139,0.305871389,0.370080325,,,
